Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	8	3.7735849056603774	0.015480761590089645	SEMA5B, CXCL12, EGF, ARHGEF39, SEMA6D, KIT, FGF1, F3	192	262	19357	3.0784033078880406	0.9999999966095383	1.0	1.0
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	4	1.8867924528301887	0.01620846473770391	C7, TMPRSS2, NETO2	201	51	19139	7.46814944883426	0.9995150029994102	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:LDL-receptor class A	3	1.4150943396226416	0.01723761815610912	C7, TMPRSS2, NETO2	209	20	20516	14.7244019138756	0.9999999542948084	1.0	1.0
GOTERM_MF_DIRECT	GO:0036122~BMP binding	3	1.4150943396226416	0.017274940648878315	GREM2, BMPR1B, CHRDL1	193	20	18913	14.699222797927462	0.9987368127434295	1.0	1.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	19	8.962264150943396	0.017540361853923506	TFAP2B, RHOXF2, ESRRB, PAX4, NAP1L2, ESRRG, MITF, TFCP2L1, GRHL2, RUNX1, DMRTC1, CREB3L3, ELF5, PGR, IRF6, PPARGC1A, TP63, TSPYL5	205	1054	20587	1.810306845003934	0.9888329553470849	0.44552519108965705	0.4385090463480876
SMART	SM00326:SH3	7	3.30188679245283	0.01807369594321928	VAV3, DLG2, KALRN, MPP7, SH3GL2, FRK	105	208	10374	3.325	0.8630381973742602	0.6566776192703005	0.6566776192703005
GOTERM_BP_DIRECT	GO:1902476~chloride transmembrane transport	5	2.358490566037736	0.019670327424842853	GABRA2, CLIC5, SLC12A1, BSND, ANO5	192	104	19357	4.847005208333333	0.9999999999835871	1.0	1.0
UP_SEQ_FEATURE	MUTAGEN:Q->A: Loss of activity.	2	0.9433962264150944	0.020174558539214675	HPGD, ENTPD3	209	2	20516	98.16267942583733	0.9999999975080007	1.0	1.0
UP_SEQ_FEATURE	REGION:DACHbox-C	2	0.9433962264150944	0.020174558539214675	DACH1, DACH2	209	2	20516	98.16267942583733	0.9999999975080007	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Doublesex- and mab-3-related transcription factor C1/C2 C-terminal	2	0.9433962264150944	0.020174558539214675	DMRTC1	209	2	20516	98.16267942583733	0.9999999975080007	1.0	1.0
UP_SEQ_FEATURE	MOTIF:ZIM	2	0.9433962264150944	0.020174558539214675	CGN, CGNL1	209	2	20516	98.16267942583733	0.9999999975080007	1.0	1.0
UP_SEQ_FEATURE	REGION:DACHbox-N	2	0.9433962264150944	0.020174558539214675	DACH1, DACH2	209	2	20516	98.16267942583733	0.9999999975080007	1.0	1.0
KEGG_PATHWAY	hsa05200:Pathways in cancer	13	6.132075471698113	0.0205383536879084	GSTM3, GSTO2, EGF, MITF, FGF1, DDB2, RUNX1, KITLG, CXCL12, MECOM, COL4A4, KIT, BID	97	531	8205	2.0708835692236005	0.9884575384297767	0.9506898540186469	0.9506898540186469
UP_KW_DOMAIN	KW-0245~EGF-like domain	8	3.7735849056603774	0.02064006956921293	C7, ATRNL1, EGF, DNER, GP2, NPNT, FBLN5	163	246	14500	2.892912364706469	0.38102427097346003	0.09494432001837948	0.09494432001837948
INTERPRO	IPR000233:Cadherin, cytoplasmic domain	3	1.4150943396226416	0.02187960079919714	CDH6, CDH4, CDH19	201	22	19139	12.98439620081411	0.9999674004372738	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	12	5.660377358490567	0.02191917884567677	CDH6, CGREF1, CLDN10, CDH4, KITLG, CXCL12, PCDH9, CD300A, CLDN19, SPOCK1, NPNT, GRHL2	192	554	19357	2.1837770758122743	0.9999999999990701	1.0	1.0
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	10	4.716981132075472	0.02192361976286409	CDH6, CACNB4, DLG2, CALB1, DOC2A, ERBB4, GRIK3, NETO2, ERC2, SH3GL2	205	411	20587	2.4434158210195243	0.996413392298288	0.5062363108879526	0.4982640855196384
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	3	1.4150943396226416	0.022550873392131646	ESRRB, ESRRG, PGR	193	23	18913	12.78193286776301	0.9998392820493193	1.0	1.0
GOTERM_BP_DIRECT	GO:0006883~cellular sodium ion homeostasis	3	1.4150943396226416	0.023182389823196915	SCNN1A, ATP1A2, SLC8A1	192	24	19357	12.602213541666666	0.9999999999998151	1.0	1.0
INTERPRO	IPR008144:Guanylate kinase	3	1.4150943396226416	0.02380086473761527	DLG2, MPP7	201	23	19139	12.419857235561324	0.9999869850803121	1.0	1.0
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	9	4.245283018867925	0.023822436944565265	TFAP2B, ELF5, ESRRB, PRDM16, ESRRG, PGR, IRF6, GRHL2, PPARGC1A	193	342	18913	2.578811017180256	0.9999023800467681	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Guanylate kinase-like	3	1.4150943396226416	0.02438656149983247	DLG2, MPP7	209	24	20516	12.270334928229664	0.999999999962156	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-0407~Ion channel	9	4.245283018867925	0.02491344700762779	GABRA2, CLIC5, KCNE1, CACNB4, KCNJ10, KCNJ13, SCNN1A, GRIK3, SCN3A	114	366	11735	2.531276962899051	0.7374041445784506	0.4401375638014243	0.4401375638014243
KEGG_PATHWAY	hsa04350:TGF-beta signaling pathway	5	2.358490566037736	0.024953509260322977	GREM2, BMPR1B, THSD4, DCN, RGMA	97	95	8205	4.451980466630493	0.9956303709405482	0.9506898540186469	0.9506898540186469
UP_KW_LIGAND	KW-0630~Potassium	6	2.8301886792452833	0.027026232745423127	KCNE1, KCNJ10, SLC24A3, KCNJ13, SLC12A1, ATP1A2	84	140	6850	3.4948979591836733	0.5604240361658932	0.34810454724796375	0.34810454724796375
SMART	SM00209:TSP1	4	1.8867924528301887	0.02730651784919811	SEMA5B, C7, THSD7A, THSD4	105	65	10374	6.080000000000001	0.9510914680471402	0.7441026113906485	0.7441026113906485
UP_SEQ_FEATURE	DOMAIN:TSP type-1 5	3	1.4150943396226416	0.02833990318079517	SEMA5B, THSD7A, THSD4	209	26	20516	11.326463010673537	0.9999999999992689	1.0	1.0
KEGG_PATHWAY	hsa05224:Breast cancer	6	2.8301886792452833	0.028705430528817456	SHC3, EGF, KIT, PGR, FGF1, DDB2	97	147	8205	3.4525562802440564	0.9980925352213456	0.9506898540186469	0.9506898540186469
GOTERM_BP_DIRECT	GO:0002573~myeloid leukocyte differentiation	2	0.9433962264150944	0.029312067751741493	KITLG, RUNX1	192	3	19357	67.21180555555556	0.9999999999999999	1.0	1.0
GOTERM_BP_DIRECT	GO:0097324~melanocyte migration	2	0.9433962264150944	0.029312067751741493	KITLG, KIT	192	3	19357	67.21180555555556	0.9999999999999999	1.0	1.0
GOTERM_CC_DIRECT	GO:0043005~neuron projection	9	4.245283018867925	0.029792594180435204	GABRA2, RIC3, PACRG, CALB1, DLG2, DOC2A, FLRT2, ABAT, LYPD6	205	366	20587	2.4694522191123554	0.9995391021471072	0.5602194292870424	0.5513970760699236
UP_SEQ_FEATURE	DOMAIN:L27-1	2	0.9433962264150944	0.03010941726056959	DLG2	209	3	20516	65.44178628389155	0.9999999999998757	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:GST N-terminal	3	1.4150943396226416	0.030406227222805098	GSTM3, CLIC5, GSTO2	209	27	20516	10.906964380648592	0.9999999999999076	1.0	1.0
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	4	1.8867924528301887	0.030711476160857384	GABRA2, CLIC5, BSND, ANO5	193	67	18913	5.850436934498492	0.9999935207293265	1.0	1.0
GOTERM_BP_DIRECT	GO:0007214~gamma-aminobutyric acid signaling pathway	3	1.4150943396226416	0.030946203911144787	GABRA2, CACNB4, PLCL1	192	28	19357	10.801897321428573	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0044331~cell-cell adhesion mediated by cadherin	3	1.4150943396226416	0.030946203911144787	CDH6, CDH4, CDH19	192	28	19357	10.801897321428573	1.0	1.0	1.0
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	6	2.8301886792452833	0.03095269292153734	KCNE1, CACNB4, CREB3L3, PPP1R1A, ATP1A2, SLC8A1	97	150	8205	3.3835051546391752	0.998840767661695	0.9506898540186469	0.9506898540186469
INTERPRO	IPR027289:Oestrogen-related receptor	2	0.9433962264150944	0.031024746349977345	ESRRB, ESRRG	201	3	19139	63.479270315091206	0.9999995944687672	1.0	1.0
INTERPRO	IPR015143:L27-1	2	0.9433962264150944	0.031024746349977345	DLG2	201	3	19139	63.479270315091206	0.9999995944687672	1.0	1.0
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	32	15.09433962264151	0.031090433964852508	CLIC5, SUCNR1, HPGD, TMPRSS2, AQP2, KALRN, THSD4, FBLN5, CALB1, FLRT2, C7, COBLL1, PCK1, ATP6V1C2, GSTM3, MME, GSTO2, TMEM52B, EGF, CD300A, SLC12A1, ACOT11, GP2, HSPA2, NPNT, C1ORF116, DES, CXCL12, SCNN1A, IRF6, CCL28, FRK	205	2219	20587	1.4482111256443795	0.9996719470836112	0.5602194292870424	0.5513970760699236
GOTERM_CC_DIRECT	GO:0032590~dendrite membrane	3	1.4150943396226416	0.03119469194512074	GABRA2, LAMP5, DLG2	205	28	20587	10.759756097560976	0.9996807922364173	0.5602194292870424	0.5513970760699236
INTERPRO	IPR000884:Thrombospondin, type 1 repeat	4	1.8867924528301887	0.03180939492313872	SEMA5B, C7, THSD7A, THSD4	201	66	19139	5.770842755917383	0.9999997222055661	1.0	1.0
INTERPRO	IPR002165:Plexin	3	1.4150943396226416	0.03213544969954281	SEMA5B, ATRNL1, SEMA6D	201	27	19139	10.579878385848536	0.999999762638415	1.0	1.0
GOTERM_MF_DIRECT	GO:0045499~chemorepellent activity	3	1.4150943396226416	0.03259990636137891	SEMA5B, FLRT2, SEMA6D	193	28	18913	10.499444855662473	0.9999969299467434	1.0	1.0
GOTERM_CC_DIRECT	GO:0005912~adherens junction	6	2.8301886792452833	0.03379377519266888	CDH6, EPB41L5, CDH4, DLG2, MPP7, CDH19	205	180	20587	3.3474796747967486	0.9998386618389332	0.5602194292870424	0.5513970760699236
INTERPRO	IPR004045:Glutathione S-transferase, N-terminal	3	1.4150943396226416	0.03437374164933603	GSTM3, CLIC5, GSTO2	201	28	19139	10.202025586353944	0.9999999194928757	1.0	1.0
UP_KW_LIGAND	KW-0106~Calcium	19	8.962264150943396	0.03481045472479637	CGREF1, SLC24A3, DOC2A, PCDH9, ENTPD3, OGDHL, NPNT, SLC8A1, FBLN5, CDH6, PDP1, CDH4, CACNB4, CALB1, DNER, CHP2, EFHD1, SLC25A25, CDH19	84	955	6850	1.6224133632510598	0.6545555080369497	0.34810454724796375	0.34810454724796375
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	10	4.716981132075472	0.03493555868548491	VAV3, SHC3, PPP1R1A, PLCL1, KIT, ACOT11, KSR2, KALRN, RALGPS1, MAPK4	192	450	19357	2.2403935185185184	1.0	1.0	1.0
INTERPRO	IPR027397:Catenin binding domain	3	1.4150943396226416	0.036670884536229846	CDH6, CDH4, CDH19	201	29	19139	9.850231600617601	0.9999999735284969	1.0	1.0
GOTERM_BP_DIRECT	GO:0006821~chloride transport	4	1.8867924528301887	0.036794672857439495	GABRA2, CLIC5, BSND, ANO5	192	74	19357	5.4496058558558556	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051402~neuron apoptotic process	4	1.8867924528301887	0.038058059586645036	TFAP2B, BID, PPARGC1A, TP63	192	75	19357	5.376944444444445	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0045202~synapse	11	5.188679245283019	0.03869676562669723	GJC1, GABRA2, RIC3, CACNB4, CALB1, DOC2A, MME, FLRT2, CHRDL1, LYPD6, SLC8A1	205	530	20587	2.0842797975149563	0.9999556858425488	0.5602194292870424	0.5513970760699236
GOTERM_BP_DIRECT	GO:0061026~cardiac muscle tissue regeneration	2	0.9433962264150944	0.038891554939028204	ERBB4, RUNX1	192	4	19357	50.408854166666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070668~positive regulation of mast cell proliferation	2	0.9433962264150944	0.038891554939028204	KITLG, KIT	192	4	19357	50.408854166666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0070662~mast cell proliferation	2	0.9433962264150944	0.038891554939028204	KITLG, KIT	192	4	19357	50.408854166666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1903237~negative regulation of leukocyte tethering or rolling	2	0.9433962264150944	0.038891554939028204	CXCL12, CCL28	192	4	19357	50.408854166666664	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0046545~development of primary female sexual characteristics	2	0.9433962264150944	0.038891554939028204	DACH1, DACH2	192	4	19357	50.408854166666664	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:TSP type-1 4	3	1.4150943396226416	0.039236886922173274	SEMA5B, THSD7A, THSD4	209	31	20516	9.499614137984256	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007411~axon guidance	6	2.8301886792452833	0.0394518360310856	SEMA5B, CDH4, CXCL12, FLRT2, SEMA6D, KALRN	192	189	19357	3.2005621693121693	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043552~positive regulation of phosphatidylinositol 3-kinase activity	3	1.4150943396226416	0.03958226088836365	VAV3, ERBB4, KIT	192	32	19357	9.45166015625	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016342~catenin complex	3	1.4150943396226416	0.0398952457726856	CDH6, CDH4, CDH19	205	32	20587	9.414786585365855	0.9999677202964262	0.5602194292870424	0.5513970760699236
UP_SEQ_FEATURE	DOMAIN:Disks large homologue 1 N-terminal PEST	2	0.9433962264150944	0.039944021716115954	DLG2	209	4	20516	49.08133971291866	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	4	1.8867924528301887	0.04065061617201499	KITLG, EGF, KIT, FGF1	192	77	19357	5.23728354978355	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Cadherin	4	1.8867924528301887	0.040735768182293804	CDH6, CDH4, PCDH9, CDH19	209	75	20516	5.235342902711324	1.0	1.0	1.0
INTERPRO	IPR017351:PINCH	2	0.9433962264150944	0.0411519960756831	LIMS3	201	4	19139	47.6094527363184	0.9999999969998574	1.0	1.0
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	9	4.245283018867925	0.04156938165985581	PDP1, ARG2, HYKK, FECH, ERBB4, ACOT11, ABAT, OGDHL, NAT8L	205	391	20587	2.311558854718982	0.9999792789116304	0.5602194292870424	0.5513970760699236
GOTERM_BP_DIRECT	GO:0055074~calcium ion homeostasis	3	1.4150943396226416	0.0418682167289502	TFAP2B, CALB1, SLC8A1	192	33	19357	9.165246212121211	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	6	2.8301886792452833	0.0419061777813142	DLG2, DES, FLRT2, KIT, GRHL2, MPP7	205	191	20587	3.1546928872430087	0.999981048564083	0.5602194292870424	0.5513970760699236
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	11	5.188679245283019	0.04258719992106252	TFAP2B, ESM1, KITLG, ERBB4, EGF, HILPDA, KIT, CHP2, FGF1, PRLR, TSPYL5	192	541	19357	2.0498979513247075	1.0	1.0	1.0
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) threonine	5	2.358490566037736	0.043494142415021905	SEMA5B, KCNE1, KITLG, C7, SPOCK1	209	130	20516	3.775487670224512	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Sema	3	1.4150943396226416	0.043972721242298785	SEMA5B, SEMA6D, ANO5	209	33	20516	8.923879947803393	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034332~adherens junction organization	3	1.4150943396226416	0.04420255202296078	CDH6, CDH4, CDH19	192	34	19357	8.895680147058824	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	7	3.30188679245283	0.04513783249972178	DLG2, PSD3, SPOCK1, NETO2, KALRN, SLC8A1	205	260	20587	2.7037335834896816	0.9999919659527451	0.5732504727464666	0.5642229062465223
INTERPRO	IPR001627:Semaphorin/CD100 antigen	3	1.4150943396226416	0.04641910096558444	SEMA5B, SEMA6D, ANO5	201	33	19139	8.656264133876075	0.9999999997709277	1.0	1.0
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	5	2.358490566037736	0.047992673080274016	GREM2, ATRNL1, PAX4, FGF1, DCN	192	138	19357	3.6528155193236715	1.0	1.0	1.0
PIR_SUPERFAMILY	PIRSF500939:estrogen-related receptor [Parent=PIRSF002527]	2	0.9433962264150944	0.0482979516698947	ESRRB, ESRRG	30	3	1773	39.4	0.74994927791989	0.6603791435405887	0.6603791435405887
GOTERM_BP_DIRECT	GO:0097070~ductus arteriosus closure	2	0.9433962264150944	0.04837699456259383	TFAP2B, HPGD	192	5	19357	40.32708333333333	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	5	2.358490566037736	0.04904928851832203	KITLG, ERBB4, EGF, KIT, FRK	192	139	19357	3.6265362709832134	1.0	1.0	1.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 7; atypical	2	0.9433962264150944	0.04967937875089707	MECOM, PRDM16	209	5	20516	39.26507177033493	1.0	1.0	1.0
INTERPRO	IPR024178:Oestrogen receptor/oestrogen-related receptor	2	0.9433962264150944	0.05117392451816975	ESRRB, ESRRG	201	5	19139	38.08756218905473	0.9999999999778105	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:TSP type-1 3	3	1.4150943396226416	0.05144820463185711	SEMA5B, THSD7A, THSD4	209	36	20516	8.180223285486443	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	4	1.8867924528301887	0.051883177669597484	ERBB4, EGF, KIT, DCN	192	85	19357	4.744362745098039	1.0	1.0	1.0
KEGG_PATHWAY	hsa05218:Melanoma	4	1.8867924528301887	0.0518884984958389	EGF, MITF, FGF1, DDB2	97	72	8205	4.6993127147766325	0.9999894129679252	1.0	1.0
GOTERM_CC_DIRECT	GO:0009986~cell surface	12	5.660377358490567	0.053069621688286994	KCNE1, MME, SEMA6D, HILPDA, COL23A1, GP2, CD1D, HSPA2, PLA2R1, PRLR, F3, RGMA	205	637	20587	1.891825247922809	0.9999990344283126	0.6418897099440427	0.6317812105748452
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	5	2.358490566037736	0.05338992089013627	COL4A4, COL23A1, GP2, NPNT, THSD4	193	139	18913	3.5249934767212134	0.9999999992526215	1.0	1.0
GOTERM_BP_DIRECT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	3	1.4150943396226416	0.05400063262165475	CDH6, CDH4, CDH19	192	38	19357	7.959292763157895	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	5	2.358490566037736	0.054259113337427514	CDH6, CDH4, ERBB4, KIT, CDH19	192	144	19357	3.5006148726851856	1.0	1.0	1.0
INTERPRO	IPR010987:Glutathione S-transferase, C-terminal-like	3	1.4150943396226416	0.05427894851793391	GSTM3, CLIC5, GSTO2	201	36	19139	7.934908789386401	0.9999999999951988	1.0	1.0
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	9	4.245283018867925	0.05481350336276057	KITLG, CREB3L3, ERBB4, EGF, COL4A4, KIT, PCK1, FGF1, PRLR	97	354	8205	2.150532937270662	0.9999945516584832	1.0	1.0
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	3.7735849056603774	0.05622029225654724	KITLG, CACNB4, MECOM, ERBB4, EGF, KIT, HSPA2, FGF1	97	294	8205	2.3017041868293706	0.999996044634751	1.0	1.0
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	3	1.4150943396226416	0.056559729640457315	SEMA5B, FLRT2, SEMA6D	192	39	19357	7.755208333333334	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:GST C-terminal	3	1.4150943396226416	0.056665346474712254	GSTM3, CLIC5, GSTO2	209	38	20516	7.749685217829263	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	10	4.716981132075472	0.057371703764452574	CDH6, CGREF1, CDH4, KITLG, FLRT2, PCDH9, CD300A, NPNT, FBLN5, CDH19	114	489	11248	2.01772324471711	0.9881003158327042	1.0	1.0
GOTERM_BP_DIRECT	GO:0009449~gamma-aminobutyric acid biosynthetic process	2	0.9433962264150944	0.057769305125755975	GAD1, ABAT	192	6	19357	33.60590277777778	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	4	1.8867924528301887	0.058003778732114986	SLC12A1, ATP1A2, SCN3A, SLC38A4	192	89	19357	4.531132958801497	1.0	1.0	1.0
SMART	SM01277:SM01277	2	0.9433962264150944	0.05867663566632055	DLG2	105	6	10374	32.93333333333334	0.9986274335542383	1.0	1.0
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	11	5.188679245283019	0.058954972657553895	TFAP2B, MECOM, PLAG1, ESRRB, ESRRG, PGR, MITF, IRF6, GRHL2, TP63, RUNX1	193	558	18913	1.931797500324995	0.9999999999218759	1.0	1.0
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	4	1.8867924528301887	0.05918352204766862	SHC3, MECOM, DDB2, RUNX1	97	76	8205	4.451980466630494	0.9999979883298079	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:Grh/CP2 DB	2	0.9433962264150944	0.05931648514591927	TFCP2L1, GRHL2	209	6	20516	32.72089314194577	1.0	1.0	1.0
INTERPRO	IPR007604:CP2 transcription factor	2	0.9433962264150944	0.06109162155624326	TFCP2L1, GRHL2	201	6	19139	31.739635157545603	0.9999999999998359	1.0	1.0
INTERPRO	IPR019583:PDZ-associated domain of NMDA receptors	2	0.9433962264150944	0.06109162155624326	DLG2	201	6	19139	31.739635157545603	0.9999999999998359	1.0	1.0
INTERPRO	IPR012346:p53/RUNT-type transcription factor, DNA-binding domain	2	0.9433962264150944	0.06109162155624326	TP63, RUNX1	201	6	19139	31.739635157545603	0.9999999999998359	1.0	1.0
INTERPRO	IPR019590:Membrane-associated guanylate kinase (MAGUK), PEST domain, N-terminal	2	0.9433962264150944	0.06109162155624326	DLG2	201	6	19139	31.739635157545603	0.9999999999998359	1.0	1.0
INTERPRO	IPR016313:Membrane-associated guanylate kinase (MAGUK) scaffold protein	2	0.9433962264150944	0.06109162155624326	DLG2	201	6	19139	31.739635157545603	0.9999999999998359	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:EGF-like	6	2.8301886792452833	0.06215926186247384	C7, ATRNL1, EGF, GP2, NPNT, FBLN5	209	209	20516	2.8180673519379136	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0030424~axon	8	3.7735849056603774	0.06261116284024715	GABRA2, CALB1, MME, GRIK3, SCN3A, SLC8A1, TANC2, MAP9	205	353	20587	2.275906861051613	0.9999999262735249	0.6701640967694653	0.6596103314660091
PIR_SUPERFAMILY	PIRSF038003:PINCH protein	2	0.9433962264150944	0.06389081008894672	LIMS3	30	4	1773	29.549999999999997	0.8425501518348062	0.6603791435405887	0.6603791435405887
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	4	1.8867924528301887	0.06444917322652952	KITLG, RAB42, KSR2, RALGPS1	192	93	19357	4.336245519713262	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	4	1.8867924528301887	0.06444917322652952	CDH6, CDH4, TFCP2L1, CDH19	192	93	19357	4.336245519713262	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005604~basement membrane	4	1.8867924528301887	0.06849983189744423	ATRNL1, COL4A4, COL23A1, NPNT	205	95	20587	4.228395378690629	0.9999999851246857	0.6701640967694653	0.6596103314660091
UP_SEQ_FEATURE	REPEAT:Alpha-1	2	0.9433962264150944	0.06885632771109751	SLC24A3, SLC8A1	209	7	20516	28.04647983595352	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:L27 1	2	0.9433962264150944	0.06885632771109751	DLG2, MPP7	209	7	20516	28.04647983595352	1.0	1.0	1.0
UP_SEQ_FEATURE	REPEAT:Alpha-2	2	0.9433962264150944	0.06885632771109751	SLC24A3, SLC8A1	209	7	20516	28.04647983595352	1.0	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:L27 2	2	0.9433962264150944	0.06885632771109751	DLG2, MPP7	209	7	20516	28.04647983595352	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005372~water transmembrane transporter activity	2	0.9433962264150944	0.06894486794430583	SLC14A1, AQP2	193	7	18913	27.99851961509993	0.999999999998689	1.0	1.0
INTERPRO	IPR001245:Serine-threonine/tyrosine-protein kinase catalytic domain	5	2.358490566037736	0.06991587876829602	ERBB4, KIT, KSR2, BMPR1B, FRK	201	148	19139	3.2168549146161087	0.999999999999998	1.0	1.0
GOTERM_BP_DIRECT	GO:0043010~camera-type eye development	3	1.4150943396226416	0.0699589669361638	MITF, GRHL2, SLC25A25	192	44	19357	6.873934659090909	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005576~extracellular region	29	13.679245283018867	0.07026192528724645	TMPRSS2, FGF1, CHRDL1, LYPD6, FBLN5, ESM1, C7, ERBB4, LIPH, SPOCK1, THSD7A, CGREF1, ERVMER34-1, EGF, LGI2, GP2, PRSS35, NPNT, PRLR, DCN, GREM2, KITLG, CXCL12, COL4A4, PAPPA, PLA2R1, CCL28, FRK	205	2119	20587	1.374378158127971	0.9999999908040498	0.6701640967694653	0.6596103314660091
INTERPRO	IPR003380:Transforming protein Ski	2	0.9433962264150944	0.07090616583643612	DACH1, DACH2	201	7	19139	27.20540156361052	0.9999999999999988	1.0	1.0
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	5	2.358490566037736	0.07118660139209886	DLG2, CALB1, ATP1A2, SLC8A1, TANC2	205	157	20587	3.1982289886593134	0.9999999928578033	0.6701640967694653	0.6596103314660091
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	7	3.30188679245283	0.07155241541112493	FLRT2, COL4A4, SPOCK1, NPNT, THSD4, DCN, FBLN5	188	274	17662	2.400100947352073	0.9198780917202072	0.3965566286543606	0.3732297681452806
SMART	SM00423:PSI	3	1.4150943396226416	0.07175182056959367	SEMA5B, ATRNL1, SEMA6D	105	44	10374	6.736363636363636	0.9997011952018866	1.0	1.0
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	8	3.7735849056603774	0.0735780523433307	GABRA2, RIC3, CALB1, MME, PDE1A, DNER, ATP1A2, SLC8A1	205	367	20587	2.1890875257526416	0.9999999962893998	0.6701640967694653	0.6596103314660091
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	5	2.358490566037736	0.07375884259561383	CLIC5, KCNE1, MARVELD2, EYA4, SLC52A3	192	160	19357	3.1505533854166665	1.0	1.0	1.0
INTERPRO	IPR011992:EF-hand-like domain	7	3.30188679245283	0.07410529619338929	CGREF1, CALB1, PLCL1, CHP2, SPOCK1, EFHD1, SLC25A25	201	280	19139	2.38047263681592	0.9999999999999998	1.0	1.0
GOTERM_CC_DIRECT	GO:0098839~postsynaptic density membrane	4	1.8867924528301887	0.07547647207288816	DLG2, ERBB4, GRIK3, NETO2	205	99	20587	4.057551120965756	0.9999999977962423	0.6701640967694653	0.6596103314660091
