Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	8	1.0416666666666665	0.013548430035512152	SFRP1, FGF7, SPINK1, FGF9, NOG, HSF4, FGF1, VEGFA	676	73	19357	3.138040042149631	1.0	0.4795852868484517	0.4756518716768514
KEGG_PATHWAY	hsa04964:Proximal tubule bicarbonate reclamation	5	0.6510416666666667	0.014011926199722018	CA2, ATP1A4, ATP1A3, ATP1A2, PCK1	343	23	8205	5.2002788693117	0.9854956401721738	0.21017889299583026	0.19826875572606656
GOTERM_BP_DIRECT	GO:0002021~response to dietary excess	4	0.5208333333333333	0.014040828197044058	SLC12A3, WNK4, PPARGC1A, SLC25A25	676	15	19357	7.635897435897435	1.0	0.48331968845393286	0.4793556448366011
GOTERM_BP_DIRECT	GO:0030007~cellular potassium ion homeostasis	4	0.5208333333333333	0.014040828197044058	ATP1A4, ATP1A3, ATP1A2, ATP12A	676	15	19357	7.635897435897435	1.0	0.48331968845393286	0.4793556448366011
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	9	1.171875	0.014094377306068518	VWF, F11, PROZ, SLC4A1, PLG, CD36, F3, KNG1, F5	676	91	19357	2.831994928148774	1.0	0.48331968845393286	0.4793556448366011
INTERPRO	IPR000372:Leucine-rich repeat-containing N-terminal	7	0.9114583333333334	0.014094602166426858	FLRT2, FLRT3, LUM, SLIT2, IGFALS, LGR6, DCN	693	55	19139	3.5149678604224057	0.9999999412860009	0.7425761665828057	0.74004393754075
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	9	1.171875	0.014334210027661304	CCBE1, LOX, C1QTNF7, COL14A1, COL4A4, COL23A1, COL4A6, COL4A5, CD36	713	92	20587	2.82460820781755	0.9991033433088515	0.2679394643632075	0.2585670962681982
UP_KW_LIGAND	KW-0349~Heme	13	1.6927083333333333	0.014465778659438948	CYP2J2, CYP4B1, PTGS2, CYP39A1, FA2H, CYP26B1, CYP2B6, CYP24A1, CYP1B1, HMOX1, NOS1, PVALB, IDO1	291	139	6850	2.20153773888106	0.44977530828780465	0.09884948750616614	0.08920563506654018
GOTERM_CC_DIRECT	GO:0005901~caveola	8	1.0416666666666665	0.014943207010904907	SCARB1, EHD2, HMOX1, ATP1A2, KCNA5, CD36, ADTRP, PTGS2	713	75	20587	3.07986909770921	0.9993359858277802	0.26897772619628835	0.2595690403005334
UP_SEQ_FEATURE	INTRAMEM:Helical; Pore-forming; Name=H5	4	0.5208333333333333	0.01504403759314029	KCNJ10, KCNJ12, KCNJ13, KCNJ1	735	15	20516	7.44344671201814	1.0	0.8384157874023185	0.8358120116650442
UP_KW_DISEASE	KW-1212~Corneal dystrophy	5	0.6510416666666667	0.015163693462739125	TACSTD2, SLC4A11, GRHL2, DCN, OVOL2	216	21	4570	5.037477954144621	0.7186698937511387	0.25171731148146953	0.24868457278892164
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	11	1.4322916666666665	0.015239132552484986	LDHB, EDN1, EGLN3, PFKFB3, EGF, PLCG2, HMOX1, ENO2, HK2, PFKP, VEGFA	343	109	8205	2.4140744108914864	0.9900176069699084	0.21699061140346232	0.2046944767572661
GOTERM_BP_DIRECT	GO:0044331~cell-cell adhesion mediated by cadherin	5	0.6510416666666667	0.01542656246374659	CDH6, CDH4, CDH3, CDH1, CDH19	676	28	19357	5.113324175824176	1.0	0.5235489034088018	0.5192549117951816
UP_SEQ_FEATURE	LIPID:GPI-anchor amidated serine	7	0.9114583333333334	0.015859285063585908	LYPD6B, ITLN1, CNTN1, DPEP1, GAS1, UMOD, ENPP6	735	57	20516	3.427903091060986	1.0	0.8549953856864072	0.8523401205134681
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	9	1.171875	0.015908001185924926	CDH6, CDH4, CDH3, CDH1, VDR, PTPRO, SHROOM3, TFCP2L1, CDH19	676	93	19357	2.7710918114143923	1.0	0.5330737971007976	0.5287016851561678
KEGG_PATHWAY	hsa00350:Tyrosine metabolism	6	0.78125	0.015912644836253903	PNMT, ADH1C, ADH1A, TYRP1, HPD, ADH6	343	36	8205	3.9868804664723037	0.9918699084049873	0.21699061140346232	0.2046944767572661
UP_SEQ_FEATURE	DOMAIN:EF-hand 1	14	1.8229166666666667	0.015931591037634918	CGREF1, S100A2, CAPSL, TNNC1, LPCAT1, AIF1L, SCGN, CALB1, MYL3, CHP2, EFHD1, PLCD4, SLC25A25, PVALB	735	185	20516	2.1123294723294728	1.0	0.8549953856864072	0.8523401205134681
GOTERM_CC_DIRECT	GO:0031526~brush border membrane	7	0.9114583333333334	0.01596516950542146	SLC34A1, MTTP, ITLN1, ATP6V0A4, CD36, SLC26A4, TRPM6	713	59	20587	3.4257018565621506	0.9995990512948434	0.2737043010898771	0.26413028232747404
GOTERM_CC_DIRECT	GO:0034706~sodium channel complex	3	0.390625	0.016332149653511187	SCNN1G, SCNN1B, SCNN1A	713	6	20587	14.436886395511921	0.9996655278149423	0.2737043010898771	0.26413028232747404
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	6	0.78125	0.016379184357967723	CALCA, STC2, FBLN1, PTGS2, PRLR, MMP9	676	43	19357	3.9955277280858676	1.0	0.5330737971007976	0.5287016851561678
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	7	0.9114583333333334	0.016552702464842396	VAV3, APBB1IP, EPB41L4B, CXCL12, LAMA2, DUSP26, VEGFA	676	59	19357	3.3973272490221644	1.0	0.5330737971007976	0.5287016851561678
SMART	SM00202:SR	5	0.6510416666666667	0.016559359877155493	SCARA5, TMPRSS4, TMPRSS2, LOXL2	371	28	10374	4.993261455525607	0.9812042349104129	0.38626207751494585	0.3830161777038959
GOTERM_BP_DIRECT	GO:0009449~gamma-aminobutyric acid biosynthetic process	3	0.390625	0.016589734664901774	GAD1, SLC1A3, ABAT	676	6	19357	14.317307692307693	1.0	0.5330737971007976	0.5287016851561678
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	8	1.0416666666666665	0.01663787982690288	KCNJ10, KCNJ12, KCNJ13, KCNMB2, ATP1A4, ATP1A2, KCNA5, KCNJ1	676	76	19357	3.01417004048583	1.0	0.5330737971007976	0.5287016851561678
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	4	0.5208333333333333	0.01684072749042617	PGAM2, ENO2, HK2, PFKP	676	16	19357	7.158653846153846	1.0	0.5330737971007976	0.5287016851561678
GOTERM_BP_DIRECT	GO:0090399~replicative senescence	4	0.5208333333333333	0.01684072749042617	MME, TERT, CDKN2A, PLA2R1	676	16	19357	7.158653846153846	1.0	0.5330737971007976	0.5287016851561678
KEGG_PATHWAY	hsa00330:Arginine and proline metabolism	7	0.9114583333333334	0.01698861355873569	CKMT2, ARG2, DAO, CKMT1A, NOS1, CNDP1	343	50	8205	3.348979591836734	0.9941444928248306	0.2215906116356829	0.20903381030966087
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	11	1.4322916666666665	0.01729297230902778	KCNE1, SLC24A3, FXYD4, KCNK10, KCNMB2, KCNK13, ATP1A4, WNK4, SLC1A3, ATP1A2, KCNA5	676	132	19357	2.3862179487179485	1.0	0.5391313132643678	0.534709519382795
SMART	SM00111:C4	3	0.390625	0.01730103333646309	COL4A4, COL4A6, COL4A5	371	6	10374	13.9811320754717	0.9842935204855975	0.38626207751494585	0.3830161777038959
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	10	1.3020833333333335	0.017359635238767615	EDN1, XK, CXCL12, SLC24A3, VDR, STC2, HTR2B, UMOD, PTH1R, SLC8A1	676	113	19357	2.5340367597004763	1.0	0.5391313132643678	0.534709519382795
INTERPRO	IPR026823:Complement Clr-like EGF domain	5	0.6510416666666667	0.017400758701122218	ADGRE1, EFEMP1, FBLN1, FBLN5, LRP1B	693	28	19139	4.931715110286539	0.999999998858316	0.7425761665828057	0.74004393754075
UP_SEQ_FEATURE	DOMAIN:Collagen IV NC1	3	0.390625	0.017421849715517496	COL4A4, COL4A6, COL4A5	735	6	20516	13.956462585034014	1.0	0.9179730995558127	0.9151222514205463
INTERPRO	IPR001442:Collagen IV, non-collagenous	3	0.390625	0.01777413147137453	COL4A4, COL4A6, COL4A5	693	6	19139	13.808802308802308	0.9999999992689713	0.7425761665828057	0.74004393754075
UP_SEQ_FEATURE	DOMAIN:Thyroglobulin type-1	4	0.5208333333333333	0.018031882363909547	EPCAM, IGFBP3, TACSTD2, SPOCK1	735	16	20516	6.978231292517007	1.0	0.933149912332319	0.9302519312381193
SMART	SM00060:FN3	12	1.5625	0.01836469795116155	IGSF22, NPHS1, CHL1, COL14A1, PTPRO, MYBPH, RIMBP2, CNTN1, SPEG, NDNF, PRLR, KALRN	371	150	10374	2.2369811320754716	0.9878621977440787	0.38626207751494585	0.3830161777038959
GOTERM_MF_DIRECT	GO:0004111~creatine kinase activity	3	0.390625	0.018531603453504217	CKMT2, CKMT1A	700	6	18913	13.509285714285713	0.9999999811903751	0.7751498825375441	0.771889525513201
INTERPRO	IPR013154:Alcohol dehydrogenase GroES-like	4	0.5208333333333333	0.0185402300609345	ADH1C, ADH1A, SORD, ADH6	693	16	19139	6.904401154401154	0.9999999997072846	0.7425761665828057	0.74004393754075
INTERPRO	IPR013149:Alcohol dehydrogenase, C-terminal	4	0.5208333333333333	0.0185402300609345	ADH1C, ADH1A, SORD, ADH6	693	16	19139	6.904401154401154	0.9999999997072846	0.7425761665828057	0.74004393754075
INTERPRO	IPR023561:Carbonic anhydrase, alpha-class	4	0.5208333333333333	0.0185402300609345	CA10, CA2, CA9, CA8	693	16	19139	6.904401154401154	0.9999999997072846	0.7425761665828057	0.74004393754075
GOTERM_MF_DIRECT	GO:0045499~chemorepellent activity	5	0.6510416666666667	0.01870982913391632	SEMA5B, SEMA6A, FLRT2, FLRT3, SEMA6D	700	28	18913	4.824744897959183	0.9999999841739057	0.7751498825375441	0.771889525513201
UP_KW_BIOLOGICAL_PROCESS	KW-0445~Lipid transport	13	1.6927083333333333	0.018712555599768435	ABCC3, SLC13A3, TMEM30B, MTTP, ABCA8, ANO4, SLC51B, ABCA12, SERPINA5, FABP6, APOC1, CD36, LPA	400	171	11248	2.1377777777777776	0.894378384362133	0.1712918551055726	0.15833700892111752
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	16	2.083333333333333	0.018871374155277575	HPGD, ADH1C, GSTO2, TYRP1, SCD5, SORD, HSD17B12, HSD17B6, CP, ADH6, ENOX1, CYP26B1, SCD, IYD, SC5D, NOS1	700	223	18913	1.9385522101217167	0.999999986467574	0.7751498825375441	0.771889525513201
GOTERM_BP_DIRECT	GO:0061436~establishment of skin barrier	5	0.6510416666666667	0.019552047275936756	FA2H, CYP26B1, KDF1, ABCA12, TP63	676	30	19357	4.772435897435897	1.0	0.5805990540067251	0.5758371541105581
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	0.6510416666666667	0.019552047275936756	SLC4A9, SLC4A11, SLC4A1, SLC26A4, CFTR	676	30	19357	4.772435897435897	1.0	0.5805990540067251	0.5758371541105581
INTERPRO	IPR001190:Speract/scavenger receptor	5	0.6510416666666667	0.019622192624594435	SCARA5, TMPRSS4, TMPRSS2, LOXL2	693	29	19139	4.76165596855252	0.999999999919732	0.7425761665828057	0.74004393754075
INTERPRO	IPR017448:Speract/scavenger receptor-related	5	0.6510416666666667	0.019622192624594435	SCARA5, TMPRSS4, TMPRSS2, LOXL2	693	29	19139	4.76165596855252	0.999999999919732	0.7425761665828057	0.74004393754075
INTERPRO	IPR027397:Catenin binding domain	5	0.6510416666666667	0.019622192624594435	CDH6, CDH4, CDH3, CDH1, CDH19	693	29	19139	4.76165596855252	0.999999999919732	0.7425761665828057	0.74004393754075
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	6	0.78125	0.019647436720175243	PFKFB2, PGAM2, OGDHL, ENO2, HK2	676	45	19357	3.8179487179487177	1.0	0.5805990540067251	0.5758371541105581
GOTERM_MF_DIRECT	GO:0030021~extracellular matrix structural constituent conferring compression resistance	4	0.5208333333333333	0.019648149823779302	LUM, OGN, DCN, HAPLN1	700	16	18913	6.754642857142857	0.9999999936282881	0.7751498825375441	0.771889525513201
GOTERM_BP_DIRECT	GO:0048557~embryonic digestive tract morphogenesis	4	0.5208333333333333	0.01992943289877276	PDGFRA, TCF21, SOX11, OVOL2	676	17	19357	6.737556561085973	1.0	0.5805990540067251	0.5758371541105581
GOTERM_BP_DIRECT	GO:0002026~regulation of the force of heart contraction	4	0.5208333333333333	0.01992943289877276	MYL3, ADM, ATP1A2, SLC8A1	676	17	19357	6.737556561085973	1.0	0.5805990540067251	0.5758371541105581
GOTERM_BP_DIRECT	GO:0099509~regulation of presynaptic cytosolic calcium ion concentration	4	0.5208333333333333	0.01992943289877276	SCGN, CACNB4, CALB1, ERC2	676	17	19357	6.737556561085973	1.0	0.5805990540067251	0.5758371541105581
GOTERM_BP_DIRECT	GO:0003382~epithelial cell morphogenesis	4	0.5208333333333333	0.01992943289877276	RAB25, POF1B, DACT2, GRHL2	676	17	19357	6.737556561085973	1.0	0.5805990540067251	0.5758371541105581
UP_SEQ_FEATURE	DOMAIN:Sushi	7	0.9114583333333334	0.02001331040555119	C7, PAPPA, SUSD1, SUSD4, SVEP1, SUSD5	735	60	20516	3.256507936507937	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	8	1.0416666666666665	0.020194758352764568	SPAG9, OCLN, KIRREL2, PID1, IGFBP3, FBLN1, SLIT2, SH3GL2	676	79	19357	2.899707887049659	1.0	0.5831679341868505	0.578384965103301
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	9	1.171875	0.020283508690744387	LUM, RNASET2, OGN, GPC3, GPC5, CSPG4, CTSV, GC, DCN	713	98	20587	2.6516730114205567	0.9999527062905674	0.30911386929829865	0.2983012442405393
KEGG_PATHWAY	hsa04510:Focal adhesion	16	2.083333333333333	0.020615845953274356	VAV3, PDGFRA, SHC3, LAMA2, VWF, EGF, LAMA4, PGF, VEGFA, CCND1, COL4A4, COL4A6, COL4A5, PAK6, PIP5K1B	343	201	8205	1.904181715330055	0.9980683789902545	0.25769807441592946	0.2430951835323601
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	12	1.5625	0.020745174354147355	DLG2, CALB1, PRKAR2B, PTPRO, LPAR1, ATP1A2, ABHD17C, NOS1, SORCS2, LZTS1, SLC8A1, TANC2	713	157	20587	2.2069125700145613	0.9999623885478168	0.30911386929829865	0.2983012442405393
GOTERM_CC_DIRECT	GO:0014704~intercalated disc	6	0.78125	0.020771959892308338	GJC1, DES, PGM5, ATP1A2, KCNA5, SLC8A1	713	46	20587	3.766144277090066	0.9999628852355885	0.30911386929829865	0.2983012442405393
UP_KW_LIGAND	KW-0408~Iron	24	3.125	0.02093060340308848	CYP2J2, EGLN3, SCARA5, FECH, SCD5, CYP4B1, ABAT, PTGS2, CYP39A1, FA2H, CYP26B1, CYP2B6, CYP24A1, SCD, PAH, PHYHD1, SC5D, CYP1B1, HMOX1, NOS1, CDO1, HPD, PVALB, IDO1	291	347	6850	1.6280935262485516	0.5799001697595251	0.12259353421808965	0.11063318941632481
SMART	SM01057:SM01057	4	0.5208333333333333	0.021098348771824774	CA10, CA2, CA9, CA8	371	17	10374	6.579356270810211	0.9937497622457097	0.38626207751494585	0.3830161777038959
SMART	SM00829:SM00829	4	0.5208333333333333	0.021098348771824774	ADH1C, ADH1A, SORD, ADH6	371	17	10374	6.579356270810211	0.9937497622457097	0.38626207751494585	0.3830161777038959
SMART	SM00831:SM00831	4	0.5208333333333333	0.021098348771824774	ATP1A4, ATP1A3, ATP1A2, ATP12A	371	17	10374	6.579356270810211	0.9937497622457097	0.38626207751494585	0.3830161777038959
SMART	SM00211:TY	4	0.5208333333333333	0.021098348771824774	EPCAM, IGFBP3, TACSTD2, SPOCK1	371	17	10374	6.579356270810211	0.9937497622457097	0.38626207751494585	0.3830161777038959
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	10	1.3020833333333335	0.02128290414654566	ATP1A4, SLC4A11, ATP1A3, ATP6V0A4, ATP1A2, SLC25A5, ATP12A, ATP6V0D2, ATP6V1C2, ATP6V1B1	676	117	19357	2.447403024326101	1.0	0.6081882510438964	0.6032000728002193
UP_SEQ_FEATURE	DOMAIN:Alpha-carbonic anhydrase	4	0.5208333333333333	0.02132479962042834	CA10, CA2, CA9, CA8	735	17	20516	6.5677470988395354	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	6	0.78125	0.021430691713575936	GJC1, CDH6, CDH4, CDH3, CDH1, CDH19	676	46	19357	3.73494983277592	1.0	0.6081882510438964	0.6032000728002193
GOTERM_CC_DIRECT	GO:0071944~cell periphery	7	0.9114583333333334	0.021464428596219803	SLC24A3, ODAM, INHBB, CD36, NOS1, SLC8A1, ACTG2	713	63	20587	3.208196976780427	0.9999736830134126	0.30911386929829865	0.2983012442405393
GOTERM_CC_DIRECT	GO:0000785~chromatin	50	6.510416666666667	0.021625250115518836	RHOXF2, BHLHE41, TCF21, TFCP2L1, LOXL2, CREB3L3, SIX4, TP63, PAX4, SOX11, MITF, OLIG1, PROX1, RUNX1, HOXB9, ELF5, PGR, IRF6, HOXB8, TSPYL5, FOXC1, HOXD1, UHRF1, NR1I3, GATA6, HOXB13, MUC1, ZBED2, HSF4, FAM47E, PPARGC1A, E2F8, IRX2, TFAP2B, DMRT2, VDR, PLK2, ESRRB, NAP1L3, NAP1L2, FOXJ1, ESRRG, GRHL2, NR0B2, TBX15, KLF5, DMRTC1, LHX2, SIM2	713	1054	20587	1.369723566936615	0.999975703450546	0.30911386929829865	0.2983012442405393
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	11	1.4322916666666665	0.021819565715271827	HDAC4, CRHBP, EDN1, SFRP1, CALCA, PID1, CCL20, CYP1B1, PCK1, NPNT, TDGF1	676	137	19357	2.299129702414374	1.0	0.609468694193051	0.6044700141373973
GOTERM_BP_DIRECT	GO:0050909~sensory perception of taste	5	0.6510416666666667	0.021846083206190775	SCNN1G, SCNN1B, SCNN1A, CD36, GNG13	676	31	19357	4.61848635235732	1.0	0.609468694193051	0.6044700141373973
UP_KW_MOLECULAR_FUNCTION	KW-0894~Sodium channel	5	0.6510416666666667	0.021876799400616414	SCNN1G, SCNN1B, SCNN1A, SCN3A, SCN2B	440	29	11735	4.5983542319749215	0.8540380205824435	0.17302559525942074	0.15711519569533605
INTERPRO	IPR013518:Potassium channel, inwardly rectifying, Kir, cytoplasmic	4	0.5208333333333333	0.02192003666777828	KCNJ10, KCNJ12, KCNJ13, KCNJ1	693	17	19139	6.498259910024617	0.9999999999948816	0.7425761665828057	0.74004393754075
INTERPRO	IPR000463:Cytosolic fatty-acid binding	4	0.5208333333333333	0.02192003666777828	FABP1, RBP2, FABP6, FABP7	693	17	19139	6.498259910024617	0.9999999999948816	0.7425761665828057	0.74004393754075
INTERPRO	IPR000716:Thyroglobulin type-1	4	0.5208333333333333	0.02192003666777828	EPCAM, IGFBP3, TACSTD2, SPOCK1	693	17	19139	6.498259910024617	0.9999999999948816	0.7425761665828057	0.74004393754075
INTERPRO	IPR020843:Polyketide synthase, enoylreductase	4	0.5208333333333333	0.02192003666777828	ADH1C, ADH1A, SORD, ADH6	693	17	19139	6.498259910024617	0.9999999999948816	0.7425761665828057	0.74004393754075
INTERPRO	IPR016449:Potassium channel, inwardly rectifying, Kir	4	0.5208333333333333	0.02192003666777828	KCNJ10, KCNJ12, KCNJ13, KCNJ1	693	17	19139	6.498259910024617	0.9999999999948816	0.7425761665828057	0.74004393754075
UP_SEQ_FEATURE	SITE:Cleavage	10	1.3020833333333335	0.022314014653772966	TNFSF15, TMPRSS4, GPC3, TMPRSS2, UMOD, SLIT2, ANGPTL4, OLFML2A, BID, SORCS2	735	115	20516	2.4272108843537414	1.0	1.0	0.9972385226095961
GOTERM_CC_DIRECT	GO:0005587~collagen type IV trimer	3	0.390625	0.02234540441618164	COL4A4, COL4A6, COL4A5	713	7	20587	12.374474053295932	0.9999830126048512	0.31028190132183653	0.299428419176834
INTERPRO	IPR016187:C-type lectin fold	10	1.3020833333333335	0.02250417409169919	CHODL, TNFAIP6, ATRNL1, COL4A4, COL4A6, COL4A5, SUSD5, PLA2R1, FREM1, HAPLN1	693	114	19139	2.4225968962811066	0.9999999999974603	0.7425761665828057	0.74004393754075
GOTERM_BP_DIRECT	GO:0097647~amylin receptor signaling pathway	3	0.390625	0.022693588597006202	CALCA, ADM, RAMP1	676	7	19357	12.271978021978024	1.0	0.6174156500937555	0.6123517914812004
GOTERM_BP_DIRECT	GO:0043305~negative regulation of mast cell degranulation	3	0.390625	0.022693588597006202	CD300A, HMOX1, IL13RA2	676	7	19357	12.271978021978024	1.0	0.6174156500937555	0.6123517914812004
GOTERM_BP_DIRECT	GO:0009624~response to nematode	3	0.390625	0.022693588597006202	PTGER4, ITLN1, PTGS2	676	7	19357	12.271978021978024	1.0	0.6174156500937555	0.6123517914812004
GOTERM_MF_DIRECT	GO:0016705~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	7	0.9114583333333334	0.023039977421453098	CYP2J2, CYP39A1, CYP26B1, EGLN3, CYP2B6, CYP1B1, CYP4B1	700	60	18913	3.1521666666666666	0.9999999997640446	0.7751498825375441	0.771889525513201
GOTERM_MF_DIRECT	GO:0015106~bicarbonate transmembrane transporter activity	4	0.5208333333333333	0.02321633671351742	SLC4A11, SLC4A1, SLC26A4, CFTR	700	17	18913	6.357310924369748	0.9999999998012686	0.7751498825375441	0.771889525513201
GOTERM_MF_DIRECT	GO:0004089~carbonate dehydratase activity	4	0.5208333333333333	0.02321633671351742	CA10, CA2, CA9, CA8	700	17	18913	6.357310924369748	0.9999999998012686	0.7751498825375441	0.771889525513201
GOTERM_BP_DIRECT	GO:0014823~response to activity	6	0.78125	0.02331601760842571	EDN1, OXCT1, CXCR4, PCK1, HADH, SLC25A25	676	47	19357	3.655482815057283	1.0	0.6291502456306347	0.6239901433730324
GOTERM_MF_DIRECT	GO:0004497~monooxygenase activity	8	1.0416666666666665	0.02356174699899936	CYP2J2, CYP39A1, CYP26B1, CYP2B6, PAH, CYP1B1, CYP4B1, FMO5	700	77	18913	2.807124304267161	0.999999999858032	0.7751498825375441	0.771889525513201
GOTERM_MF_DIRECT	GO:0005496~steroid binding	5	0.6510416666666667	0.02363758842648662	PAQR9, ESRRB, ESRRG, PGR, ATP1A2	700	30	18913	4.503095238095238	0.9999999998681409	0.7751498825375441	0.771889525513201
GOTERM_CC_DIRECT	GO:0016342~catenin complex	5	0.6510416666666667	0.02366482542527441	CDH6, CDH4, CDH3, CDH1, CDH19	713	32	20587	4.511526998597476	0.9999911878295473	0.3194751432412045	0.3083000867903805
UP_SEQ_FEATURE	DOMAIN:Phosphatidylinositol-specific phospholipase C X	3	0.390625	0.0238174081300884	PLCXD3, PLCG2, PLCD4	735	7	20516	11.962682215743442	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	19	2.473958333333333	0.023910135192857136	EDN1, SLC24A3, PLAG1, NOG, SOX11, NR0B2, CTGF, APLN, VEGFA, OVOL2, SFRP1, OCLN, TERT, CILP, STC2, CLDN19, PGR, CD36, SH3GL2	676	309	19357	1.7607045058501372	1.0	0.6399363012592333	0.6346877349973865
INTERPRO	IPR004724:Epithelial sodium channel	3	0.390625	0.024292975110579308	SCNN1G, SCNN1B, SCNN1A	693	7	19139	11.836116264687693	0.9999999999997037	0.7425761665828057	0.74004393754075
SMART	SM00148:PLCXc	4	0.5208333333333333	0.024663155281237054	PLCXD3, PLCL1, PLCG2, PLCD4	371	18	10374	6.213836477987422	0.9973769770824834	0.4073181656744329	0.40389532394607636
UP_SEQ_FEATURE	DOMAIN:PI-PLC X-box	4	0.5208333333333333	0.02492368932558738	PLCXD3, PLCL1, PLCG2, PLCD4	735	18	20516	6.202872260015117	1.0	1.0	0.9972385226095961
INTERPRO	IPR002048:EF-hand domain	16	2.083333333333333	0.025010883406831903	CGREF1, S100A2, CAPSL, TNNC1, LPCAT1, AIF1L, EHD2, SCGN, CALB1, MYL3, CHP2, EFHD1, PLCD4, SLC25A25, PVALB	693	236	19139	1.8723799740748894	0.9999999999998751	0.7425761665828057	0.74004393754075
GOTERM_MF_DIRECT	GO:0004024~alcohol dehydrogenase activity, zinc-dependent	3	0.390625	0.025314752586474833	ADH1C, ADH1A, ADH6	700	7	18913	11.579387755102042	0.9999999999742938	0.7765912809592763	0.7733248612706989
GOTERM_MF_DIRECT	GO:0005372~water transmembrane transporter activity	3	0.390625	0.025314752586474833	SLC14A1, SLC4A11, AQP2	700	7	18913	11.579387755102042	0.9999999999742938	0.7765912809592763	0.7733248612706989
INTERPRO	IPR000909:Phospholipase C, phosphatidylinositol-specific , X domain	4	0.5208333333333333	0.02561246625371393	PLCXD3, PLCL1, PLCG2, PLCD4	693	18	19139	6.1372454705788035	0.9999999999999394	0.7425761665828057	0.74004393754075
INTERPRO	IPR006068:Cation-transporting P-type ATPase, C-terminal	4	0.5208333333333333	0.02561246625371393	ATP1A4, ATP1A3, ATP1A2, ATP12A	693	18	19139	6.1372454705788035	0.9999999999999394	0.7425761665828057	0.74004393754075
INTERPRO	IPR001148:Alpha carbonic anhydrase	4	0.5208333333333333	0.02561246625371393	CA10, CA2, CA9, CA8	693	18	19139	6.1372454705788035	0.9999999999999394	0.7425761665828057	0.74004393754075
INTERPRO	IPR013098:Immunoglobulin I-set	11	1.4322916666666665	0.025955347681069933	IGSF22, PDGFRA, KIRREL2, NPHS1, CHL1, LRRN2, MYBPH, CNTN1, SPEG, ALPK2, KALRN	693	136	19139	2.2337768440709618	0.9999999999999599	0.7425761665828057	0.74004393754075
UP_SEQ_FEATURE	DOMAIN:ABC transporter 2	5	0.6510416666666667	0.02639833820939286	ABCC3, ABCA6, ABCA8, ABCA12, CFTR	735	32	20516	4.36139455782313	1.0	1.0	0.9972385226095961
UP_SEQ_FEATURE	DOMAIN:ABC transporter 1	5	0.6510416666666667	0.02639833820939286	ABCC3, ABCA6, ABCA8, ABCA12, CFTR	735	32	20516	4.36139455782313	1.0	1.0	0.9972385226095961
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	25	3.2552083333333335	0.026596119112992915	DGKD, SHC3, WNK4, FMN2, KALRN, CTGF, PRKAR2B, PLCG2, HMOX1, PAK6, MAPK4, RALGPS1, VAV3, PLCL1, ACOT11, DCDC2, KSR2, PPP1R1A, STAC2, KIT, WNK3, CSPG4, MYZAP, PLCD4, SGK2	676	450	19357	1.5908119658119657	1.0	0.6979457256974387	0.6922213834757404
INTERPRO	IPR001723:Steroid hormone receptor	6	0.78125	0.026738406616652454	VDR, NR1I3, ESRRB, ESRRG, PGR, NR0B2	693	47	19139	3.525651653311228	0.9999999999999843	0.746765499079365	0.7442189841634933
GOTERM_BP_DIRECT	GO:0003091~renal water homeostasis	4	0.5208333333333333	0.02697750965699396	TFAP2B, UMOD, AQP2, ATP6V1B1	676	19	19357	6.02834008097166	1.0	0.6979457256974387	0.6922213834757404
GOTERM_BP_DIRECT	GO:0007263~nitric oxide mediated signal transduction	4	0.5208333333333333	0.02697750965699396	SPINK1, NDNF, CD36, NOS1	676	19	19357	6.02834008097166	1.0	0.6979457256974387	0.6922213834757404
